Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
9	3	2	dev=local(2)	OutInterestPriority2	0	0	0	0
9	3	2	dev=local(2)	DropInterestPriority2	0	0	0	0
9	3	2	dev=local(2)	InInterestPriority3	0	0	0	0
9	3	2	dev=local(2)	OutInterestPriority3	616.609	15.6561	616	15.6406
9	3	2	dev=local(2)	DropInterestPriority3	0	0	0	0
9	3	-1	all	SatisfiedInterests	1233.99	0	1234	0
9	3	-1	all	TimedOutInterests	0	0	0	0
9	4	0	dev[4]=net(0,4-9)	InInterests	79.9932	1.95296	80	1.95312
9	4	0	dev[4]=net(0,4-9)	OutInterests	101.393	2.47542	113	2.75879
9	4	0	dev[4]=net(0,4-9)	DropInterests	0.000512	1.25e-05	0	0
9	4	0	dev[4]=net(0,4-9)	InNacks	0.000512	1.25e-05	0	0
9	4	0	dev[4]=net(0,4-9)	OutNacks	0	0	0	0
9	4	0	dev[4]=net(0,4-9)	DropNacks	0	0	0	0
9	4	0	dev[4]=net(0,4-9)	InData	66.9045	67.3619	80	80.5469
9	4	0	dev[4]=net(0,4-9)	OutData	79.9932	80.5401	80	80.5469
9	4	0	dev[4]=net(0,4-9)	DropData	0	0	0	0
9	4	0	dev[4]=net(0,4-9)	InInterestPriority0	79.9932	1.95296	80	1.95312
9	4	0	dev[4]=net(0,4-9)	OutInterestPriority0	101.393	2.47542	113	2.75879
9	4	0	dev[4]=net(0,4-9)	DropInterestPriority0	0.000512	1.25e-05	0	0
9	4	0	dev[4]=net(0,4-9)	InInterestPriority1	0	0	0	0
9	4	0	dev[4]=net(0,4-9)	OutInterestPriority1	0	0	0	0
9	4	0	dev[4]=net(0,4-9)	DropInterestPriority1	0	0	0	0
9	4	0	dev[4]=net(0,4-9)	InInterestPriority2	0	0	0	0
9	4	0	dev[4]=net(0,4-9)	OutInterestPriority2	0	0	0	0
9	4	0	dev[4]=net(0,4-9)	DropInterestPriority2	0	0	0	0
9	4	0	dev[4]=net(0,4-9)	InInterestPriority3	0	0	0	0
9	4	0	dev[4]=net(0,4-9)	OutInterestPriority3	0	0	0	0
9	4	0	dev[4]=net(0,4-9)	DropInterestPriority3	0	0	0	0
9	4	1	dev=local(1)	InInterests	101.393	2.47542	113	2.75879
9	4	1	dev=local(1)	OutInterests	0	0	0	0
9	4	1	dev=local(1)	DropInterests	0	0	0	0
9	4	1	dev=local(1)	InNacks	0	0	0	0
9	4	1	dev=local(1)	OutNacks	0.000512	1.25e-05	0	0
9	4	1	dev=local(1)	DropNacks	0	0	0	0
9	4	1	dev=local(1)	InData	0	0	0	0
9	4	1	dev=local(1)	OutData	66.904	67.3614	80	80.5469
9	4	1	dev=local(1)	DropData	0	0	0	0
9	4	1	dev=local(1)	InInterestPriority0	101.393	2.47542	113	2.75879
9	4	1	dev=local(1)	OutInterestPriority0	0	0	0	0
9	4	1	dev=local(1)	DropInterestPriority0	0	0	0	0
9	4	1	dev=local(1)	InInterestPriority1	0	0	0	0
9	4	1	dev=local(1)	OutInterestPriority1	0	0	0	0
9	4	1	dev=local(1)	DropInterestPriority1	0	0	0	0
9	4	1	dev=local(1)	InInterestPriority2	0	0	0	0
9	4	1	dev=local(1)	OutInterestPriority2	0	0	0	0
9	4	1	dev=local(1)	DropInterestPriority2	0	0	0	0
9	4	1	dev=local(1)	InInterestPriority3	0	0	0	0
9	4	1	dev=local(1)	OutInterestPriority3	0	0	0	0
9	4	1	dev=local(1)	DropInterestPriority3	0	0	0	0
9	4	2	dev=local(2)	InInterests	0	0	0	0
9	4	2	dev=local(2)	OutInterests	79.9932	1.95296	80	1.95312
9	4	2	dev=local(2)	DropInterests	0	0	0	0
9	4	2	dev=local(2)	InNacks	0	0	0	0
9	4	2	dev=local(2)	OutNacks	0	0	0	0
9	4	2	dev=local(2)	DropNacks	0	0	0	0
9	4	2	dev=local(2)	InData	79.9932	80.5401	80	80.5469
9	4	2	dev=local(2)	OutData	0	0	0	0
9	4	2	dev=local(2)	DropData	0	0	0	0
9	4	2	dev=local(2)	InInterestPriority0	0	0	0	0
9	4	2	dev=local(2)	OutInterestPriority0	79.9932	1.95296	80	1.95312
9	4	2	dev=local(2)	DropInterestPriority0	0	0	0	0
9	4	2	dev=local(2)	InInterestPriority1	0	0	0	0
9	4	2	dev=local(2)	OutInterestPriority1	0	0	0	0
9	4	2	dev=local(2)	DropInterestPriority1	0	0	0	0
9	4	2	dev=local(2)	InInterestPriority2	0	0	0	0
9	4	2	dev=local(2)	OutInterestPriority2	0	0	0	0
9	4	2	dev=local(2)	DropInterestPriority2	0	0	0	0
9	4	2	dev=local(2)	InInterestPriority3	0	0	0	0
9	4	2	dev=local(2)	OutInterestPriority3	0	0	0	0
9	4	2	dev=local(2)	DropInterestPriority3	0	0	0	0
9	4	-1	all	SatisfiedInterests	146.897	0	160	0
9	4	-1	all	TimedOutInterests	26.7735	0	2	0
9	5	0	dev[5]=net(0,5-9)	InInterests	154.264	3.91339	154	3.91016
9	5	0	dev[5]=net(0,5-9)	OutInterests	155.255	3.94128	155	3.93555
9	5	0	dev[5]=net(0,5-9)	DropInterests	0.0002048	5e-06	0	0
9	5	0	dev[5]=net(0,5-9)	InNacks	0.0002048	5e-06	0	0
9	5	0	dev[5]=net(0,5-9)	OutNacks	0	0	0	0
9	5	0	dev[5]=net(0,5-9)	DropNacks	0	0	0	0
9	5	0	dev[5]=net(0,5-9)	InData	154.264	155.465	154	155.203
9	5	0	dev[5]=net(0,5-9)	OutData	154.264	155.465	154	155.203
9	5	0	dev[5]=net(0,5-9)	DropData	0	0	0	0
9	5	0	dev[5]=net(0,5-9)	InInterestPriority0	0	0	0	0
9	5	0	dev[5]=net(0,5-9)	OutInterestPriority0	0	0	0	0
9	5	0	dev[5]=net(0,5-9)	DropInterestPriority0	0	0	0	0
9	5	0	dev[5]=net(0,5-9)	InInterestPriority1	154.264	3.91339	154	3.91016
9	5	0	dev[5]=net(0,5-9)	OutInterestPriority1	155.255	3.94128	155	3.93555
9	5	0	dev[5]=net(0,5-9)	DropInterestPriority1	0.0002048	5e-06	0	0
9	5	0	dev[5]=net(0,5-9)	InInterestPriority2	0	0	0	0
9	5	0	dev[5]=net(0,5-9)	OutInterestPriority2	0	0	0	0
9	5	0	dev[5]=net(0,5-9)	DropInterestPriority2	0	0	0	0
9	5	0	dev[5]=net(0,5-9)	InInterestPriority3	0	0	0	0
9	5	0	dev[5]=net(0,5-9)	OutInterestPriority3	0	0	0	0
9	5	0	dev[5]=net(0,5-9)	DropInterestPriority3	0	0	0	0
9	5	1	dev=local(1)	InInterests	155.255	3.94128	155	3.93555
9	5	1	dev=local(1)	OutInterests	0	0	0	0
9	5	1	dev=local(1)	DropInterests	0	0	0	0
9	5	1	dev=local(1)	InNacks	0	0	0	0
9	5	1	dev=local(1)	OutNacks	0.0002048	5e-06	0	0
9	5	1	dev=local(1)	DropNacks	0	0	0	0
9	5	1	dev=local(1)	InData	0	0	0	0
9	5	1	dev=local(1)	OutData	154.264	155.465	154	155.203
9	5	1	dev=local(1)	DropData	0	0	0	0
9	5	1	dev=local(1)	InInterestPriority0	0	0	0	0
9	5	1	dev=local(1)	OutInterestPriority0	0	0	0	0
9	5	1	dev=local(1)	DropInterestPriority0	0	0	0	0
9	5	1	dev=local(1)	InInterestPriority1	155.255	3.94128	155	3.93555
9	5	1	dev=local(1)	OutInterestPriority1	0	0	0	0
9	5	1	dev=local(1)	DropInterestPriority1	0	0	0	0
9	5	1	dev=local(1)	InInterestPriority2	0	0	0	0
9	5	1	dev=local(1)	OutInterestPriority2	0	0	0	0
9	5	1	dev=local(1)	DropInterestPriority2	0	0	0	0
9	5	1	dev=local(1)	InInterestPriority3	0	0	0	0
9	5	1	dev=local(1)	OutInterestPriority3	0	0	0	0
9	5	1	dev=local(1)	DropInterestPriority3	0	0	0	0
9	5	2	dev=local(2)	InInterests	0	0	0	0
9	5	2	dev=local(2)	OutInterests	154.264	3.91339	154	3.91016
9	5	2	dev=local(2)	DropInterests	0	0	0	0
9	5	2	dev=local(2)	InNacks	0	0	0	0
9	5	2	dev=local(2)	OutNacks	0	0	0	0
9	5	2	dev=local(2)	DropNacks	0	0	0	0
9	5	2	dev=local(2)	InData	154.264	155.465	154	155.203
9	5	2	dev=local(2)	OutData	0	0	0	0
9	5	2	dev=local(2)	DropData	0	0	0	0
9	5	2	dev=local(2)	InInterestPriority0	0	0	0	0
9	5	2	dev=local(2)	OutInterestPriority0	0	0	0	0
9	5	2	dev=local(2)	DropInterestPriority0	0	0	0	0
9	5	2	dev=local(2)	InInterestPriority1	0	0	0	0
9	5	2	dev=local(2)	OutInterestPriority1	154.264	3.91339	154	3.91016
9	5	2	dev=local(2)	DropInterestPriority1	0	0	0	0
9	5	2	dev=local(2)	InInterestPriority2	0	0	0	0
9	5	2	dev=local(2)	OutInterestPriority2	0	0	0	0
9	5	2	dev=local(2)	DropInterestPriority2	0	0	0	0
9	5	2	dev=local(2)	InInterestPriority3	0	0	0	0
9	5	2	dev=local(2)	OutInterestPriority3	0	0	0	0
9	5	2	dev=local(2)	DropInterestPriority3	0	0	0	0
9	5	-1	all	SatisfiedInterests	308.527	0	308	0
9	5	-1	all	TimedOutInterests	0	0	0	0
9	6	0	dev[6]=net(0,6-9)	InInterests	308.307	7.82804	308	7.82031
9	6	0	dev[6]=net(0,6-9)	OutInterests	311.425	7.90726	312	7.92188
9	6	0	dev[6]=net(0,6-9)	DropInterests	5.12e-05	1.25e-06	0	0
9	6	0	dev[6]=net(0,6-9)	InNacks	5.12e-05	1.25e-06	0	0
9	6	0	dev[6]=net(0,6-9)	OutNacks	0	0	0	0
9	6	0	dev[6]=net(0,6-9)	DropNacks	0	0	0	0
9	6	0	dev[6]=net(0,6-9)	InData	309.427	311.844	310	312.422
9	6	0	dev[6]=net(0,6-9)	OutData	308.307	310.715	308	310.406
9	6	0	dev[6]=net(0,6-9)	DropData	0	0	0	0
9	6	0	dev[6]=net(0,6-9)	InInterestPriority0	0	0	0	0
9	6	0	dev[6]=net(0,6-9)	OutInterestPriority0	0	0	0	0
9	6	0	dev[6]=net(0,6-9)	DropInterestPriority0	0	0	0	0
9	6	0	dev[6]=net(0,6-9)	InInterestPriority1	0	0	0	0
9	6	0	dev[6]=net(0,6-9)	OutInterestPriority1	0	0	0	0
9	6	0	dev[6]=net(0,6-9)	DropInterestPriority1	0	0	0	0
9	6	0	dev[6]=net(0,6-9)	InInterestPriority2	308.307	7.82804	308	7.82031
9	6	0	dev[6]=net(0,6-9)	OutInterestPriority2	311.425	7.90726	312	7.92188
9	6	0	dev[6]=net(0,6-9)	DropInterestPriority2	5.12e-05	1.25e-06	0	0
9	6	0	dev[6]=net(0,6-9)	InInterestPriority3	0	0	0	0
9	6	0	dev[6]=net(0,6-9)	OutInterestPriority3	0	0	0	0
9	6	0	dev[6]=net(0,6-9)	DropInterestPriority3	0	0	0	0
9	6	1	dev=local(1)	InInterests	311.425	7.90726	312	7.92188
9	6	1	dev=local(1)	OutInterests	0	0	0	0
9	6	1	dev=local(1)	DropInterests	0	0	0	0
9	6	1	dev=local(1)	InNacks	0	0	0	0
9	6	1	dev=local(1)	OutNacks	5.12e-05	1.25e-06	0	0
9	6	1	dev=local(1)	DropNacks	0	0	0	0
9	6	1	dev=local(1)	InData	0	0	0	0
9	6	1	dev=local(1)	OutData	309.427	311.844	310	312.422
9	6	1	dev=local(1)	DropData	0	0	0	0
9	6	1	dev=local(1)	InInterestPriority0	0	0	0	0
9	6	1	dev=local(1)	OutInterestPriority0	0	0	0	0
9	6	1	dev=local(1)	DropInterestPriority0	0	0	0	0
9	6	1	dev=local(1)	InInterestPriority1	0	0	0	0
9	6	1	dev=local(1)	OutInterestPriority1	0	0	0	0
9	6	1	dev=local(1)	DropInterestPriority1	0	0	0	0
9	6	1	dev=local(1)	InInterestPriority2	311.425	7.90726	312	7.92188
9	6	1	dev=local(1)	OutInterestPriority2	0	0	0	0
9	6	1	dev=local(1)	DropInterestPriority2	0	0	0	0
9	6	1	dev=local(1)	InInterestPriority3	0	0	0	0
9	6	1	dev=local(1)	OutInterestPriority3	0	0	0	0
9	6	1	dev=local(1)	DropInterestPriority3	0	0	0	0
9	6	2	dev=local(2)	InInterests	0	0	0	0
9	6	2	dev=local(2)	OutInterests	308.307	7.82804	308	7.82031
9	6	2	dev=local(2)	DropInterests	0	0	0	0
9	6	2	dev=local(2)	InNacks	0	0	0	0
9	6	2	dev=local(2)	OutNacks	0	0	0	0
9	6	2	dev=local(2)	DropNacks	0	0	0	0
9	6	2	dev=local(2)	InData	308.307	310.715	308	310.406
9	6	2	dev=local(2)	OutData	0	0	0	0
9	6	2	dev=local(2)	DropData	0	0	0	0
9	6	2	dev=local(2)	InInterestPriority0	0	0	0	0
9	6	2	dev=local(2)	OutInterestPriority0	0	0	0	0
9	6	2	dev=local(2)	DropInterestPriority0	0	0	0	0
9	6	2	dev=local(2)	InInterestPriority1	0	0	0	0
9	6	2	dev=local(2)	OutInterestPriority1	0	0	0	0
9	6	2	dev=local(2)	DropInterestPriority1	0	0	0	0
9	6	2	dev=local(2)	InInterestPriority2	0	0	0	0
9	6	2	dev=local(2)	OutInterestPriority2	308.307	7.82804	308	7.82031
9	6	2	dev=local(2)	DropInterestPriority2	0	0	0	0
9	6	2	dev=local(2)	InInterestPriority3	0	0	0	0
9	6	2	dev=local(2)	OutInterestPriority3	0	0	0	0
9	6	2	dev=local(2)	DropInterestPriority3	0	0	0	0
9	6	-1	all	SatisfiedInterests	617.733	0	618	0
9	6	-1	all	TimedOutInterests	0	0	0	0
9	7	0	dev[7]=net(0,7-9)	InInterests	616.609	15.6561	616	15.6406
9	7	0	dev[7]=net(0,7-9)	OutInterests	620.414	15.7527	621	15.7676
9	7	0	dev[7]=net(0,7-9)	DropInterests	2.2528e-05	5.5e-07	0	0
9	7	0	dev[7]=net(0,7-9)	InNacks	2.2528e-05	5.5e-07	0	0
9	7	0	dev[7]=net(0,7-9)	OutNacks	0	0	0	0
9	7	0	dev[7]=net(0,7-9)	DropNacks	0	0	0	0
9	7	0	dev[7]=net(0,7-9)	InData	617.382	622.206	618	622.828
9	7	0	dev[7]=net(0,7-9)	OutData	616.609	621.426	616	620.812
9	7	0	dev[7]=net(0,7-9)	DropData	0	0	0	0
9	7	0	dev[7]=net(0,7-9)	InInterestPriority0	0	0	0	0
9	7	0	dev[7]=net(0,7-9)	OutInterestPriority0	0	0	0	0
9	7	0	dev[7]=net(0,7-9)	DropInterestPriority0	0	0	0	0
9	7	0	dev[7]=net(0,7-9)	InInterestPriority1	0	0	0	0
9	7	0	dev[7]=net(0,7-9)	OutInterestPriority1	0	0	0	0
9	7	0	dev[7]=net(0,7-9)	DropInterestPriority1	0	0	0	0
9	7	0	dev[7]=net(0,7-9)	InInterestPriority2	0	0	0	0
9	7	0	dev[7]=net(0,7-9)	OutInterestPriority2	0	0	0	0
9	7	0	dev[7]=net(0,7-9)	DropInterestPriority2	0	0	0	0
9	7	0	dev[7]=net(0,7-9)	InInterestPriority3	616.609	15.6561	616	15.6406
9	7	0	dev[7]=net(0,7-9)	OutInterestPriority3	620.414	15.7527	621	15.7676
9	7	0	dev[7]=net(0,7-9)	DropInterestPriority3	2.2528e-05	5.5e-07	0	0
9	7	1	dev=local(1)	InInterests	620.414	15.7527	621	15.7676
9	7	1	dev=local(1)	OutInterests	0	0	0	0
9	7	1	dev=local(1)	DropInterests	0	0	0	0
9	7	1	dev=local(1)	InNacks	0	0	0	0
9	7	1	dev=local(1)	OutNacks	2.2528e-05	5.5e-07	0	0
9	7	1	dev=local(1)	DropNacks	0	0	0	0
9	7	1	dev=local(1)	InData	0	0	0	0
9	7	1	dev=local(1)	OutData	617.382	622.206	618	622.828
9	7	1	dev=local(1)	DropData	0	0	0	0
9	7	1	dev=local(1)	InInterestPriority0	0	0	0	0
9	7	1	dev=local(1)	OutInterestPriority0	0	0	0	0
9	7	1	dev=local(1)	DropInterestPriority0	0	0	0	0
9	7	1	dev=local(1)	InInterestPriority1	0	0	0	0
9	7	1	dev=local(1)	OutInterestPriority1	0	0	0	0
9	7	1	dev=local(1)	DropInterestPriority1	0	0	0	0
9	7	1	dev=local(1)	InInterestPriority2	0	0	0	0
9	7	1	dev=local(1)	OutInterestPriority2	0	0	0	0
9	7	1	dev=local(1)	DropInterestPriority2	0	0	0	0
9	7	1	dev=local(1)	InInterestPriority3	620.414	15.7527	621	15.7676
9	7	1	dev=local(1)	OutInterestPriority3	0	0	0	0
9	7	1	dev=local(1)	DropInterestPriority3	0	0	0	0
9	7	2	dev=local(2)	InInterests	0	0	0	0
9	7	2	dev=local(2)	OutInterests	616.609	15.6561	616	15.6406
9	7	2	dev=local(2)	DropInterests	0	0	0	0
9	7	2	dev=local(2)	InNacks	0	0	0	0
9	7	2	dev=local(2)	OutNacks	0	0	0	0
9	7	2	dev=local(2)	DropNacks	0	0	0	0
9	7	2	dev=local(2)	InData	616.609	621.426	616	620.812
9	7	2	dev=local(2)	OutData	0	0	0	0
9	7	2	dev=local(2)	DropData	0	0	0	0
9	7	2	dev=local(2)	InInterestPriority0	0	0	0	0
9	7	2	dev=local(2)	OutInterestPriority0	0	0	0	0
9	7	2	dev=local(2)	DropInterestPriority0	0	0	0	0
9	7	2	dev=local(2)	InInterestPriority1	0	0	0	0
9	7	2	dev=local(2)	OutInterestPriority1	0	0	0	0
9	7	2	dev=local(2)	DropInterestPriority1	0	0	0	0
9	7	2	dev=local(2)	InInterestPriority2	0	0	0	0
9	7	2	dev=local(2)	OutInterestPriority2	0	0	0	0
9	7	2	dev=local(2)	DropInterestPriority2	0	0	0	0
9	7	2	dev=local(2)	InInterestPriority3	0	0	0	0
9	7	2	dev=local(2)	OutInterestPriority3	616.609	15.6561	616	15.6406
9	7	2	dev=local(2)	DropInterestPriority3	0	0	0	0
9	7	-1	all	SatisfiedInterests	1233.99	0	1234	0
9	7	-1	all	TimedOutInterests	0	0	0	0
9	8	0	dev[8]=net(0,0-8)	InInterests	101.234	2.47153	113	2.75879
9	8	0	dev[8]=net(0,0-8)	OutInterests	79.9984	1.95308	80	1.95312
9	8	0	dev[8]=net(0,0-8)	DropInterests	0.000512	1.25e-05	0	0
9	8	0	dev[8]=net(0,0-8)	InNacks	0	0	0	0
9	8	0	dev[8]=net(0,0-8)	OutNacks	0.000512	1.25e-05	0	0
9	8	0	dev[8]=net(0,0-8)	DropNacks	0	0	0	0
9	8	0	dev[8]=net(0,0-8)	InData	79.3276	79.8699	79	79.54
9	8	0	dev[8]=net(0,0-8)	OutData	67.0645	67.5229	80	80.5469
9	8	0	dev[8]=net(0,0-8)	DropData	0	0	0	0
9	8	0	dev[8]=net(0,0-8)	InInterestPriority0	101.234	2.47153	113	2.75879
9	8	0	dev[8]=net(0,0-8)	OutInterestPriority0	79.9984	1.95308	80	1.95312
9	8	0	dev[8]=net(0,0-8)	DropInterestPriority0	0.000512	1.25e-05	0	0
9	8	0	dev[8]=net(0,0-8)	InInterestPriority1	0	0	0	0
9	8	0	dev[8]=net(0,0-8)	OutInterestPriority1	0	0	0	0
9	8	0	dev[8]=net(0,0-8)	DropInterestPriority1	0	0	0	0
9	8	0	dev[8]=net(0,0-8)	InInterestPriority2	0	0	0	0
9	8	0	dev[8]=net(0,0-8)	OutInterestPriority2	0	0	0	0
9	8	0	dev[8]=net(0,0-8)	DropInterestPriority2	0	0	0	0
9	8	0	dev[8]=net(0,0-8)	InInterestPriority3	0	0	0	0
9	8	0	dev[8]=net(0,0-8)	OutInterestPriority3	0	0	0	0
9	8	0	dev[8]=net(0,0-8)	DropInterestPriority3	0	0	0	0
9	8	1	dev[8]=net(1,1-8)	InInterests	155.9	3.95765	156	3.96094
9	8	1	dev[8]=net(1,1-8)	OutInterests	154.808	3.92723	155	3.93555
9	8	1	dev[8]=net(1,1-8)	DropInterests	0.0002048	5e-06	0	0
9	8	1	dev[8]=net(1,1-8)	InNacks	0	0	0	0
9	8	1	dev[8]=net(1,1-8)	OutNacks	0.0002048	5e-06	0	0
9	8	1	dev[8]=net(1,1-8)	DropNacks	0	0	0	0
9	8	1	dev[8]=net(1,1-8)	InData	154.424	155.627	154	155.203
9	8	1	dev[8]=net(1,1-8)	OutData	154.104	155.304	154	155.203
9	8	1	dev[8]=net(1,1-8)	DropData	0	0	0	0
9	8	1	dev[8]=net(1,1-8)	InInterestPriority0	0	0	0	0
9	8	1	dev[8]=net(1,1-8)	OutInterestPriority0	0	0	0	0
9	8	1	dev[8]=net(1,1-8)	DropInterestPriority0	0	0	0	0
9	8	1	dev[8]=net(1,1-8)	InInterestPriority1	155.9	3.95765	156	3.96094
9	8	1	dev[8]=net(1,1-8)	OutInterestPriority1	154.808	3.92723	155	3.93555
9	8	1	dev[8]=net(1,1-8)	DropInterestPriority1	0.0002048	5e-06	0	0
9	8	1	dev[8]=net(1,1-8)	InInterestPriority2	0	0	0	0
9	8	1	dev[8]=net(1,1-8)	OutInterestPriority2	0	0	0	0
9	8	1	dev[8]=net(1,1-8)	DropInterestPriority2	0	0	0	0
9	8	1	dev[8]=net(1,1-8)	InInterestPriority3	0	0	0	0
9	8	1	dev[8]=net(1,1-8)	OutInterestPriority3	0	0	0	0
9	8	1	dev[8]=net(1,1-8)	DropInterestPriority3	0	0	0	0
9	8	2	dev[8]=net(2,2-8)	InInterests	309.985	7.8707	310	7.87109
9	8	2	dev[8]=net(2,2-8)	OutInterests	308.721	7.83858	309	7.8457
9	8	2	dev[8]=net(2,2-8)	DropInterests	5.12e-05	1.25e-06	0	0
9	8	2	dev[8]=net(2,2-8)	InNacks	0	0	0	0
9	8	2	dev[8]=net(2,2-8)	OutNacks	5.12e-05	1.25e-06	0	0
9	8	2	dev[8]=net(2,2-8)	DropNacks	0	0	0	0
9	8	2	dev[8]=net(2,2-8)	InData	308.421	310.83	308	310.406
9	8	2	dev[8]=net(2,2-8)	OutData	308.088	310.495	308	310.406
9	8	2	dev[8]=net(2,2-8)	DropData	0	0	0	0
9	8	2	dev[8]=net(2,2-8)	InInterestPriority0	0	0	0	0
9	8	2	dev[8]=net(2,2-8)	OutInterestPriority0	0	0	0	0
9	8	2	dev[8]=net(2,2-8)	DropInterestPriority0	0	0	0	0
9	8	2	dev[8]=net(2,2-8)	InInterestPriority1	0	0	0	0
9	8	2	dev[8]=net(2,2-8)	OutInterestPriority1	0	0	0	0
9	8	2	dev[8]=net(2,2-8)	DropInterestPriority1	0	0	0	0
9	8	2	dev[8]=net(2,2-8)	InInterestPriority2	309.985	7.8707	310	7.87109
9	8	2	dev[8]=net(2,2-8)	OutInterestPriority2	308.721	7.83858	309	7.8457
9	8	2	dev[8]=net(2,2-8)	DropInterestPriority2	5.12e-05	1.25e-06	0	0
9	8	2	dev[8]=net(2,2-8)	InInterestPriority3	0	0	0	0
9	8	2	dev[8]=net(2,2-8)	OutInterestPriority3	0	0	0	0
9	8	2	dev[8]=net(2,2-8)	DropInterestPriority3	0	0	0	0
9	8	3	dev[8]=net(3,3-8)	InInterests	620.697	15.7599	621	15.7676
9	8	3	dev[8]=net(3,3-8)	OutInterests	617.413	15.6765	618	15.6914
9	8	3	dev[8]=net(3,3-8)	DropInterests	2.2528e-05	5.5e-07	0	0
9	8	3	dev[8]=net(3,3-8)	InNacks	0	0	0	0
9	8	3	dev[8]=net(3,3-8)	OutNacks	2.2528e-05	5.5e-07	0	0
9	8	3	dev[8]=net(3,3-8)	DropNacks	0	0	0	0
9	8	3	dev[8]=net(3,3-8)	InData	616.703	621.521	616	620.812
9	8	3	dev[8]=net(3,3-8)	OutData	617.516	622.34	618	622.828
9	8	3	dev[8]=net(3,3-8)	DropData	0	0	0	0
9	8	3	dev[8]=net(3,3-8)	InInterestPriority0	0	0	0	0
9	8	3	dev[8]=net(3,3-8)	OutInterestPriority0	0	0	0	0
9	8	3	dev[8]=net(3,3-8)	DropInterestPriority0	0	0	0	0
9	8	3	dev[8]=net(3,3-8)	InInterestPriority1	0	0	0	0
9	8	3	dev[8]=net(3,3-8)	OutInterestPriority1	0	0	0	0
9	8	3	dev[8]=net(3,3-8)	DropInterestPriority1	0	0	0	0
9	8	3	dev[8]=net(3,3-8)	InInterestPriority2	0	0	0	0
9	8	3	dev[8]=net(3,3-8)	OutInterestPriority2	0	0	0	0
9	8	3	dev[8]=net(3,3-8)	DropInterestPriority2	0	0	0	0
9	8	3	dev[8]=net(3,3-8)	InInterestPriority3	620.697	15.7599	621	15.7676
9	8	3	dev[8]=net(3,3-8)	OutInterestPriority3	617.413	15.6765	618	15.6914
9	8	3	dev[8]=net(3,3-8)	DropInterestPriority3	2.2528e-05	5.5e-07	0	0
9	8	4	dev[8]=net(4,8-9)	InInterests	1160.94	29.3954	1162	29.4258
9	8	4	dev[8]=net(4,8-9)	OutInterests	1187.81	30.0597	1200	30.3584
9	8	4	dev[8]=net(4,8-9)	DropInterests	0.000790528	1.93e-05	0	0
9	8	4	dev[8]=net(4,8-9)	InNacks	0	0	0	0
9	8	4	dev[8]=net(4,8-9)	OutNacks	0	0	0	0
9	8	4	dev[8]=net(4,8-9)	DropNacks	0	0	0	0
9	8	4	dev[8]=net(4,8-9)	InData	1159.7	1168.68	1160	1168.98
9	8	4	dev[8]=net(4,8-9)	OutData	1158.88	1167.85	1157	1165.96
9	8	4	dev[8]=net(4,8-9)	DropData	0	0	0	0
9	8	4	dev[8]=net(4,8-9)	InInterestPriority0	79.9984	1.95308	80	1.95312
9	8	4	dev[8]=net(4,8-9)	OutInterestPriority0	101.233	2.47151	113	2.75879
9	8	4	dev[8]=net(4,8-9)	DropInterestPriority0	0.000512	1.25e-05	0	0
9	8	4	dev[8]=net(4,8-9)	InInterestPriority1	154.808	3.92723	155	3.93555
9	8	4	dev[8]=net(4,8-9)	OutInterestPriority1	155.899	3.95764	156	3.96094
9	8	4	dev[8]=net(4,8-9)	DropInterestPriority1	0.0002048	5e-06	0	0
9	8	4	dev[8]=net(4,8-9)	InInterestPriority2	308.721	7.83858	309	7.8457
9	8	4	dev[8]=net(4,8-9)	OutInterestPriority2	309.985	7.8707	310	7.87109
9	8	4	dev[8]=net(4,8-9)	DropInterestPriority2	5.12e-05	1.25e-06	0	0
9	8	4	dev[8]=net(4,8-9)	InInterestPriority3	617.413	15.6765	618	15.6914
9	8	4	dev[8]=net(4,8-9)	OutInterestPriority3	620.697	15.7599	621	15.7676
9	8	4	dev[8]=net(4,8-9)	DropInterestPriority3	2.2528e-05	5.5e-07	0	0
9	8	-1	all	SatisfiedInterests	2305.65	0	2317	0
9	8	-1	all	TimedOutInterests	26.7832	0	2	0
9	9	0	dev[9]=net(0,4-9)	InInterests	101.234	2.47153	113	2.75879
9	9	0	dev[9]=net(0,4-9)	OutInterests	79.9984	1.95308	80	1.95312
9	9	0	dev[9]=net(0,4-9)	DropInterests	0.000512	1.25e-05	0	0
9	9	0	dev[9]=net(0,4-9)	InNacks	0	0	0	0
9	9	0	dev[9]=net(0,4-9)	OutNacks	0.000512	1.25e-05	0	0
9	9	0	dev[9]=net(0,4-9)	DropNacks	0	0	0	0
9	9	0	dev[9]=net(0,4-9)	InData	79.3276	79.8699	79	79.54
9	9	0	dev[9]=net(0,4-9)	OutData	67.0645	67.5229	80	80.5469
9	9	0	dev[9]=net(0,4-9)	DropData	0	0	0	0
9	9	0	dev[9]=net(0,4-9)	InInterestPriority0	101.234	2.47153	113	2.75879
9	9	0	dev[9]=net(0,4-9)	OutInterestPriority0	79.9984	1.95308	80	1.95312
9	9	0	dev[9]=net(0,4-9)	DropInterestPriority0	0.000512	1.25e-05	0	0
9	9	0	dev[9]=net(0,4-9)	InInterestPriority1	0	0	0	0
9	9	0	dev[9]=net(0,4-9)	OutInterestPriority1	0	0	0	0
